Data,Brand,Prodotto,Formato,Rivenditore,Prezzo (€),Status,Categoria Rivenditore,Link,
05/06/2026,CeraVe,Detergente Idratante,236ml,,Parafarmacia del Sole,"12,89",,,https://www.parafarmacia.it/cerave-detergente-idratante-473ml
05/06/2026,CeraVe,Detergente Idratante,473ml,,Parafarmacia del Sole,16,,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Parafarmacia Mostacciano Roma,"12,72",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,Parafarmacia Mostacciano Roma,"6,4",,,https://www.parafarmaciamostacciano.it/prodotti/prodotti-altri/prodotti_altri/cerave-refill-detergente-idratante-473-ml
05/06/2026,CeraVe,Detergente Idratante,88ml,,Parafarmacia Mostacciano Roma,4,,,https://parafarmaciamostacciano.it/prodotti/prodotti-cosmesi-viso/prodotti_detergenti-viso-pelle-normale/ceravedetergenteidratante-236-ml
05/06/2026,CeraVe,Detergente Idratante,236ml,,Parafarmacia OVF,"8,1",,,https://parafarmaciamostacciano.it/prodotti/prodotti-cosmesi-viso/prodotti_detergenti-viso-pelle-normale/ceravedetergenteidratante-88-ml
05/06/2026,CeraVe,Detergente Idratante,473ml,,Parafarmacia OVF,"12,59",,,
05/06/2026,CeraVe,Detergente Idratante,88ml,,Parafarmacia OVF,n.d.,Out of Stock,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Perfume's Club,"10,1",,,https://www.parafarmaciaovf.it/Cerave-(loreal-Italia)-Cerave-Detergente-Idrat-88ml-z-530305
05/06/2026,CeraVe,Detergente Idratante,1000ml,,Perfume's Club,"35,65",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,Perfume's Club,"8,24",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,Perfume's Club,"11,64",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,PetroneOnline,"12,5",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,PetroneOnline,"16,65",,,
05/06/2026,CeraVe,Detergente Idratante,88ml,,PetroneOnline,"8,01",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,PharmaBaik,"12,6",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,PharmaBaik,"10,8",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,PharmaBaik,"14,8",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,Pharmasap,"8,37",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,Pharmasap,"10,91",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,PharmaSi,"11,2",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,PharmaSi,"10,16",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,PharmaSi,"9,88",,,
05/06/2026,CeraVe,Detergente Idratante,88ml,,PharmaSi,"6,5",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Pianeta Farmacia,"14,61",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,Pianeta Farmacia,"10,99",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,Pianeta Farmacia,"14,03",,,
05/06/2026,CeraVe,Detergente Idratante,88ml,,Pianeta Farmacia,"8,39",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Pinalli,11,,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,Pinalli,"9,5",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,Pinalli,"11,14",,,
05/06/2026,CeraVe,Detergente Idratante,88ml,,Pinalli,"6,2",,,https://www.pinalli.it/products/trattamenti-viso-detergente-idratante-1cv0000000013?utm_source=trovaprezzi&utm_medium=cpc
05/06/2026,CeraVe,Detergente Idratante,236ml,,Primor,"8,95",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,Primor,"12,95",,,
05/06/2026,CeraVe,Detergente Idratante,88ml,,Primor,n.d.,,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Primor,"9,5",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Profumeria Web,"12,59",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,Profumeria Web,"9,93",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,Profumeria Web,"13,97",,,
05/06/2026,CeraVe,Detergente Idratante,88ml,,Profumeria Web,"7,19",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,PromoFarma,"12,49",,,
05/06/2026,CeraVe,Detergente Idratante,88ml,,PromoFarma,"6,99",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,PromoFarma,"10,07",,,
05/06/2026,CeraVe,Detergente Idratante,1000ml,,PromoFarma,"18,63",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,PromoFarma,"14,79",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,ProximaPharma,"11,9",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,ProximaPharma,"9,9",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,ProximaPharma,"14,8",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Redcare,n.d.,Out of Stock,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,Redcare,"9,43",,,https://www.redcare.it/cosmetici-igiene/IT989814443/cerave-detergente-idratante-formato-ricarica.htm
05/06/2026,CeraVe,Detergente Idratante,473ml,,Redcare,"14,29",,,https://www.redcare.it/cosmetici-igiene/IT974109175/cerave-detergente-idratante-viso-pns-con-acido-ialuronico.htm?campaign=priceC%2Ftrovaprezzi%2F974109175%2FCBP&expa=tro&tpid=T1lDRlhvdVkrT08zYWozQnRmMmI3RXJIb3MwYlUvVlh4V1BJRTYxY3pwVTVqazdERlBNNldidndwRFlPOHhBQg2
05/06/2026,CeraVe,Detergente Idratante,88ml,,Redcare,"7,29",,,https://www.redcare.it/cosmetici-igiene/IT974109237/cerave-detergente-idratante-viso-pelle-da-normale-a-secca.htm?eventName=click+on+product+list+item&position=1&query=CeraVe+Detergente+Idratante&queryID=d5a30953faef440d6c06b1c0d1cddaae&eventType=click&objectIDs=%5BIT974109237%5D
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Sabina,"9,84",,,https://www.redcare.it/cosmetici-igiene/IT974109237/cerave-detergente-idratante-viso-pelle-da-normale-a-secca.htm?eventName=click+on+product+list+item&position=1&query=CeraVe+Detergente+Idratante&queryID=d5a30953faef440d6c06b1c0d1cddaae&eventType=click&objectIDs=%5BIT974109237%5D
05/06/2026,CeraVe,Detergente Idratante,1000ml,,Sabina,n.d.,,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,Sabina,"7,59",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,Sabina,"12,3",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,Sani Scienza,"9,09",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,Sani Scienza,"12,03",,,https://saniscienza.it/prodotto/cerave-detergente-idratante-236-ml/
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Saninforma,"10,99",,,https://saniscienza.it/prodotto/cerave-detergente-idratante-473-ml/
05/06/2026,CeraVe,Detergente Idratante,236ml,,Saninforma,"9,5",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,Saninforma,"12,5",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Sempre farmacia,"14,85",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,Sempre farmacia,"10,7",,,https://www.semprefarmacia.it/989814443-cerave-l-oreal-italia-spa-cerave-refill-detergente-idr.html
05/06/2026,CeraVe,Detergente Idratante,473ml,,Sempre farmacia,"16,42",,,https://www.semprefarmacia.it/cerave-detergente-idratante-viso-pelle-da-normale-a-secca-236ml-974109175.html
05/06/2026,CeraVe,Detergente Idratante,88ml,,Sempre farmacia,"8,24",,,https://www.semprefarmacia.it/cerave-detergente-idratante-viso-pelle-da-normale-a-secca-473ml-974109237.html
05/06/2026,CeraVe,Detergente Idratante,236ml,,Sensation Profumerie,13,,,https://www.semprefarmacia.it/cerave-detergente-idratante-viso-pelle-da-normale-a-secca-88ml-974109225.html?utm_campaign=TrovaprezziRicerca&utm_medium=cpc&utm_source=Trovaprezzi
05/06/2026,CeraVe,Detergente Idratante,473ml,,Sensation Profumerie,"17,89",,,
05/06/2026,CeraVe,Detergente Idratante,88ml,,Sensation Profumerie,"8,61",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,Solo Farmacia,"8,86",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,Solo Farmacia,"11,51",,,
05/06/2026,CeraVe,Detergente Idratante,88ml,,Solo Farmacia,"5,46",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Sorgente Pharma,"12,21",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,Sorgente Pharma,"8,75",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,Sorgente Pharma,"13,53",,,
05/06/2026,CeraVe,Detergente Idratante,88ml,,Sorgente Pharma,"6,62",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,SpazioPharma,"12,41",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,SpazioPharma,"7,73",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,SpazioPharma,"10,91",,,
05/06/2026,CeraVe,Detergente Idratante,88ml,,SpazioPharma,"4,9",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,Tigotà,"12,4",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Top Farmacia,"11,79",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,Top Farmacia,"9,46",,,https://www.topfarmacia.it/p-cerave-detergente-idratante-pelle-secca-473ml
05/06/2026,CeraVe,Detergente Idratante,473ml,,Top Farmacia,"12,94",,,https://www.topfarmacia.it/p-cerave-detergente-idratante-viso-e-corpo-pelle-da-normale-a-secca-236ml?tpid=T1lDRlhvdVkrT08zYWozQnRmMmI3RXJIb3MwYlUvVlh4V1BJRTYxY3pwVTVqazdERlBNNldidndwRFlPOHhBQg2&utm_campaign=trovaprezzi-feed&utm_id=trovaprezzi-feed&utm_medium=trovaprezzi&utm_source=comparatori
05/06/2026,CeraVe,Detergente Idratante,88ml,,Top Farmacia,"5,54",,,https://www.topfarmacia.it/p-cerave-detergente-idratante-viso-e-corpo-pelle-da-normale-a-secca-473ml
05/06/2026,CeraVe,Detergente Idratante,236ml,,tuttofarma,"9,45",,,https://www.topfarmacia.it/p-cerave-detergente-idratante-viso-pelle-da-normale-a-secca-88ml
05/06/2026,CeraVe,Detergente Idratante,473ml,,tuttofarma,"12,95",,,
05/06/2026,CeraVe,Detergente Idratante,88ml,,tuttofarma,"6,68",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Verafarma,"13,02",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,Verafarma,"10,48",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,Verafarma,"14,43",,,
05/06/2026,CeraVe,Detergente Idratante,88ml,,Verafarma,"5,51",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,XFarma,"12,56",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,XFarma,"10,47",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,,XFarma,"13,5",,,
05/06/2026,CeraVe,Detergente Idratante,88ml,,XFarma,"6,65",,,
05/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,ZFarma,"11,4",,,
05/06/2026,CeraVe,Detergente Idratante,236ml,,ZFarma,"9,9",,,https://www.zfarma.it/163302-cerave-refill-detergente-idratante-473-ml.html?utm_campaign=prodotto&utm_medium=cpc&utm_source=trovaprezzi
05/06/2026,CeraVe,Detergente Idratante,473ml,,ZFarma,"12,7",,,https://www.zfarma.it/93673-cerave-cream-to-foam-cleanser-236-ml.html
05/06/2026,CeraVe,Detergente Idratante,88ml,,ZFarma,"8,05",,,https://www.zfarma.it/11515-cerave-detergente-idratante-473-ml.html
19/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,1000 Farmacie,"14,49",,,https://www.zfarma.it/11509-cerave-schiuma-detergente-viso-88-ml.html
19/06/2026,CeraVe,Detergente Idratante,236ml,,1000 Farmacie,"10,68",,,https://www.1000farmacie.it/cerave-refill-detergente-idratante-473-ml.html?query_id=7f22e28ae116c70554d67d32d0786fe7&_gl=1*1qq5qt0*_up*MQ..*_ga*ODk3NDg2MzYzLjE3ODA2NzQ3OTM.*_ga_R5SD6WGFDN*czE3ODA2NzQ3OTIkbzEkZzAkdDE3ODA2NzQ3OTIkajYwJGwwJGg4MDk0ODIyMTE.
19/06/2026,CeraVe,Detergente Idratante,473ml,,1000 Farmacie,"12,49",,,https://www.1000farmacie.it/cerave-detergente-idratante-236ml.html?query_id=7f22e28ae116c70554d67d32d0786fe7&_gl=1*mincvz*_up*MQ..*_ga*ODk3NDg2MzYzLjE3ODA2NzQ3OTM.*_ga_R5SD6WGFDN*czE3ODA2NzQ3OTIkbzEkZzAkdDE3ODA2NzQ3OTIkajYwJGwwJGg4MDk0ODIyMTE.
19/06/2026,CeraVe,Detergente Idratante,88ml,,1000 Farmacie,"7,28",,,https://www.1000farmacie.it/cerave-detergente-idratante-473ml.html?srsltid=AfmBOoqHn6Op1ivPU-8DWfOqYEb-RTCvcInE65CyRydKTcRQj93Me7r5
19/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,3C Farma,"10,42",,,https://www.1000farmacie.it/cerave-detergente-idratante-88ml.html?query_id=7f22e28ae116c70554d67d32d0786fe7&_gl=1*mincvz*_up*MQ..*_ga*ODk3NDg2MzYzLjE3ODA2NzQ3OTM.*_ga_R5SD6WGFDN*czE3ODA2NzQ3OTIkbzEkZzAkdDE3ODA2NzQ3OTIkajYwJGwwJGg4MDk0ODIyMTE.
19/06/2026,CeraVe,Detergente Idratante,236ml,,3C Farma,"9,21",,,
19/06/2026,CeraVe,Detergente Idratante,473ml,,3C Farma,"12,39",,,
19/06/2026,CeraVe,Detergente Idratante,88ml,,3C Farma,"6,61",,,
19/06/2026,CeraVe,Detergente Idratante,236ml,,afarma,"11,48",,,
19/06/2026,CeraVe,Detergente Idratante,473ml,,afarma,"15,73",,,
19/06/2026,CeraVe,Detergente Idratante,473ml,,AlpiFarma,"13,5",,,
19/06/2026,CeraVe,Detergente Idratante,88ml,,AlpiFarma,"8,01",,,
19/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Amazon,"9,93",,,
19/06/2026,CeraVe,Detergente Idratante,1000ml,,Amazon,"27,15",,,amazon.it/dp/B0DVLS23YF/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B0DVLS23YF&pd_rd_w=O38Cg&content-id=amzn1.sym.1eb9f79a-a1f0-4047-9d3a-2c918f58aed5&pf_rd_p=1eb9f79a-a1f0-4047-9d3a-2c918f58aed5&pf_rd_r=FFF7ZS1T06C8F03WAWAR&pd_rd_wg=pRbid&pd_rd_r=1da4e92f-e4a6-47c9-a78f-5d62102d0564&aref=ajhfbWNcZO&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw
19/06/2026,CeraVe,Detergente Idratante,236ml,,Amazon,10,,,https://www.amazon.it/Hydrating-Cleanser-Normal-Skin-1000/dp/B07HF9GT4L/ref=sr_1_12?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=226BVFH2WUO1V&dib=eyJ2IjoiMSJ9.-qijfSO3IKZUtLhxq6KBcLW6NAzwLGHgrUvFTmvvlcOQLgm4k91txiOBv19U0EEUKIbfMqOjtf1MPe41ITcVGaeFPenI4RdVT5HXB7RNFBv72ONE96s8uaNuVmFqLtOS4Y8vlBeCusuSYThpYPVlafwCG0ndSfzccsDx-kv1uDeCOO_QbI8PoHdlgyys7okDDIvlVIb9T021JjExFA_0hjwMf-joqvcw2sCsyIB6h8uqBEx0_UiI-l8I5g6H50pxpT8Sf7Fblx8sUipDrEqfO8Jq07amUJ5aSZZbDgyWdYM.7912-frmw1G6iKS4sxuCTQqiJbSzoDdFi9_UmBwNHV8&dib_tag=se&keywords=CeraVe+Detergente+Idratante+1000ml&qid=1780690167&sprefix=cerave+detergente+idratante+1000ml%2Caps%2C113&sr=8-12
19/06/2026,CeraVe,Detergente Idratante,473ml,,Amazon,"12,22",,,https://www.amazon.it/CeraVe-lozione-detergente-idratante-236/dp/B07C5R51Q9/ref=sr_1_6?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=2M30HJV13LEAZ&dib=eyJ2IjoiMSJ9.HaHHda_nEouQo2S2OLzXu9LRXqa3lC2I-ApV0OSrRnMGPkNs2k1D7yUVcPHUYtGSPjFL4_e24-K3s41AdHjOTdA8mx8q1Gm16NAGpoOHJvsdd74w5N22O2nIb0mFm2Y8iCIAHrFDoesktxdiP4ovH9EONHogKHEKth1BQ0clnfMutcZVZ19IzouWs0K2l9MdCgzPsqvlB6Do0eSTDs_U5FCWonAuYBCB9HyltNPLDKL4o7wZ25KchgOLRD99kicJy2-m2FiR8C5D2YEu4atpWCru92PVrcwZeNx8_r28lVg.jtUlgM9NyDSPIF2h_1k_QDjIBLRNBSSmdvxSDsBLH7M&dib_tag=se&keywords=CeraVe+Detergente+Idratante&qid=1780690085&sprefix=cerave+detergente+idratante%2Caps%2C193&sr=8-6
19/06/2026,CeraVe,Detergente Idratante,562ml,,Amazon,"16,62",,,https://www.amazon.it/CeraVe-Lozione-Detergente-Idratante-Millilitro/dp/B07C5XPXDC/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=2M30HJV13LEAZ&dib=eyJ2IjoiMSJ9.HaHHda_nEouQo2S2OLzXu9LRXqa3lC2I-ApV0OSrRnMGPkNs2k1D7yUVcPHUYtGSPjFL4_e24-K3s41AdHjOTdA8mx8q1Gm16NAGpoOHJvsdd74w5N22O2nIb0mFm2Y8iCIAHrFDoesktxdiP4ovH9EONHogKHEKth1BQ0clnfMutcZVZ19IzouWs0K2l9MdCgzPsqvlB6Do0eSTDs_U5FCWonAuYBCB9HyltNPLDKL4o7wZ25KchgOLRD99kicJy2-m2FiR8C5D2YEu4atpWCru92PVrcwZeNx8_r28lVg.jtUlgM9NyDSPIF2h_1k_QDjIBLRNBSSmdvxSDsBLH7M&dib_tag=se&keywords=CeraVe+Detergente+Idratante&qid=1780690085&sprefix=cerave+detergente+idratante%2Caps%2C193&sr=8-1
19/06/2026,CeraVe,Detergente Idratante,236ml,,Antica Farmacia Orlandi,"9,68",,,https://www.amazon.it/CeraVe-Schiuma-Detergente-normale-grassa/dp/B0CRSJ46YD/ref=sr_1_1?__mk_it_IT=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=2FHR15KA7XW5S&dib=eyJ2IjoiMSJ9.s4AE-Vqn6yusiTZMdfaLwLW6NAzwLGHgrUvFTmvvlcNVLVhTziGIOx1scgrwuAdzc5p32hxErfE7v5WZPOx83dYCHOUiRwLnhl-1LuihOVdABZhCylN7PTapZrjWr18cP5KtmG_5pstn0kIQTptiKwBER4uZomoBCCF9yzGAqgVSrKmmdVRnZLlI7IqAbwCXFMmAm9e35WX19aetevw0scCIfsMaA1JoSoTXdL2nSrOCw6VQIov0dELUoBxBJ5oi4ktwvdek21ywsnDpHLcmTW1Jk_uBWmLA99iclTBxy1I.jggYixHVRM7c_sYggWxhSADTUnef_PNgE9a5e8yaozk&dib_tag=se&keywords=CeraVe%2BDetergente%2BIdratante%2B562ml&qid=1780690214&sprefix=cerave%2Bdetergente%2Bidratante%2B562ml%2Caps%2C115&sr=8-1&th=1
19/06/2026,CeraVe,Detergente Idratante,473ml,,Antica Farmacia Orlandi,"13,65",,,https://www.anticafarmaciaorlandi.it/cve-detergidrat236ml.html?queryID=dbd9e7f1bb36c0d27042087b6f04ee6f&objectID=93203&indexName=magento2_default_products&_gl=1*kqvre5*_up*MQ..*_ga*Njg1MjM2Mjk0LjE3ODA2OTA4NDc.*_ga_DSWDKJEM3F*czE3ODA2OTA4NDckbzEkZzAkdDE3ODA2OTA4NDckajYwJGwwJGgxNTE2Mjg2MDA4JGRWZ3E4UGtkNExxQ19PeW9SYUozeHR6R3pvRUZ3R1IyX0JR
19/06/2026,CeraVe,Detergente Idratante,88ml,,Antica Farmacia Orlandi,"6,56",,,https://www.anticafarmaciaorlandi.it/cve-detergidrat473ml.html?queryID=dbd9e7f1bb36c0d27042087b6f04ee6f&objectID=93204&indexName=magento2_default_products&_gl=1*kqvre5*_up*MQ..*_ga*Njg1MjM2Mjk0LjE3ODA2OTA4NDc.*_ga_DSWDKJEM3F*czE3ODA2OTA4NDckbzEkZzAkdDE3ODA2OTA4NDckajYwJGwwJGgxNTE2Mjg2MDA4JGRWZ3E4UGtkNExxQ19PeW9SYUozeHR6R3pvRUZ3R1IyX0JR
19/06/2026,CeraVe,Detergente Idratante,88ml,,Apotecalab,"4,1",,,
19/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Atida eFarma,"11,99",,,https://apotecalab.it/prodotti/prodotti-cosmesi-viso/prodotti_detergenti-viso-pelle-normale/cerave-detergente-idratante-88-ml
19/06/2026,CeraVe,Detergente Idratante,236ml,,Atida eFarma,"9,99",,,https://www.efarma.com/cerave-detergente-idratante-per-pelle-normale-ricarica-473-ml.html?utm_campaign=trovaprezzi&utm_medium=referral&utm_source=trovaprezzi.it
19/06/2026,CeraVe,Detergente Idratante,473ml,,Atida eFarma,"12,37",,,https://www.efarma.com/cerave-detergente-idratante-pelle-normale-a-secca-236-ml.html?queryID=fa110d56990f47a793e0fab0642ddb2b&objectID=167199&indexName=pro_efarma_it_products
19/06/2026,CeraVe,Detergente Idratante,88ml,,Atida eFarma,"6,99",,,https://www.efarma.com/cerave-detergente-idratante-pelle-normale-a-secca-473-ml.html?queryID=fa110d56990f47a793e0fab0642ddb2b&objectID=140148&indexName=pro_efarma_it_products
19/06/2026,CeraVe,Detergente Idratante,236ml,,AxaFarma,"13,71",,,https://www.efarma.com/cerave-detergente-idratante-pelle-normale-a-secca-88-ml.html?queryID=52698ff918dbaec01d0277d0b3776fc3&objectID=198046&indexName=pro_efarma_it_products
19/06/2026,CeraVe,Detergente Idratante,473ml,,AxaFarma,"15,38",,,
19/06/2026,CeraVe,Detergente Idratante,88ml,,AxaFarma,"6,4",,,
19/06/2026,CeraVe,Detergente Idratante,236ml,,BaseFarma,"10,14",,,https://www.axafarma.com/9810-cerave-schiuma-detergente-sebonormalizzante-pelle-normale-a-grassa-88-ml.html
19/06/2026,CeraVe,Detergente Idratante,473ml,,BaseFarma,"13,97",,,https://www.basefarma.it/cerave-detergente-idratante-236-ml
19/06/2026,CeraVe,Detergente Idratante,88ml,,BaseFarma,"6,78",,,https://www.basefarma.it/cerave-detergente-idratante-473-ml
19/06/2026,CeraVe,Detergente Idratante,473ml,,Benessere Farmacia,"16,53",,,https://www.basefarma.it/cerave-detergente-idratante-88-ml
19/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Benu Farma,"15,89",,,https://www.benesserefarmacia.it/Cerave-(loreal-Italia)-Cerave-Detergente-Idrat-473ml-z-560829
19/06/2026,CeraVe,Detergente Idratante,236ml,,Benu Farma,"9,68",,,https://www.benufarma.it/prodotti/cerave-detergente-idratante-cerave-ricarica-473-ml-p-989814443?_gl=1*xl8j56*_up*MQ..*_ga*MTUxMzIxMTguMTc4MDY4NTE1OQ..*_ga_J2EJS5WNS4*czE3ODA2ODUxNTgkbzEkZzAkdDE3ODA2ODUxNTgkajYwJGwwJGgxMTAzNzM4Mjky
19/06/2026,CeraVe,Detergente Idratante,473ml,,Benu Farma,"12,72",,,https://www.benufarma.it/prodotti/cerave-cream-to-foam-cleanser-p-982413508?_gl=1*1ikeuwm*_up*MQ..*_ga*MjQwNjU3OTQwLjE3ODA2ODUxMDM.*_ga_J2EJS5WNS4*czE3ODA2ODUxMDMkbzEkZzAkdDE3ODA2ODUxMDMkajYwJGwwJGgyNjk2NjI0MzI.
19/06/2026,CeraVe,Detergente Idratante,88ml,,Benu Farma,"7,57",,,https://www.benufarma.it/prodotti/cerave-detergente-idratante-viso-e-corpo-473-ml-p-974109237?_gl=1*xl8j56*_up*MQ..*_ga*MTUxMzIxMTguMTc4MDY4NTE1OQ..*_ga_J2EJS5WNS4*czE3ODA2ODUxNTgkbzEkZzAkdDE3ODA2ODUxNTgkajYwJGwwJGgxMTAzNzM4Mjky
19/06/2026,CeraVe,Detergente Idratante,236ml,,BFarma,"10,4",,,https://www.benufarma.it/prodotti/cerave-detergente-idratante-viso-e-corpo-88-ml-p-974109225?tpid=T1lDRlhvdVkrT08zYWozQnRmMmI3RXJIb3MwYlUvVlh4V1BJRTYxY3pwVTVqazdERlBNNldidndwRFlPOHhBQg2&utm_campaign=feed&utm_medium=cpc&utm_source=trovaprezzi
19/06/2026,CeraVe,Detergente Idratante,473ml,,BFarma,"14,48",,,https://bfarma.it/products/loreal-cerave-cerave-detergente-idratante-236-ml-cerave-ean-3337875597180?_pos=2&_psq=cerave+det&_ss=e&_v=1.0
19/06/2026,CeraVe,Detergente Idratante,88ml,,BFarma,"7,28",,,https://bfarma.it/products/loreal-cerave-cerave-detergente-idratante-473-ml-cerave-ean-3337875597333?_pos=3&_psq=cerave+det&_ss=e&_v=1.0
19/06/2026,CeraVe,Detergente Idratante,236ml,,Brava Farmacia,"11,07",,,
19/06/2026,CeraVe,Detergente Idratante,473ml,,Brava Farmacia,"15,17",,,
19/06/2026,CeraVe,Detergente Idratante,88ml,,Brava Farmacia,"7,3",,,https://www.bravafarmacia.it/igiene-/11354-cerave-detergente-idratante-473-ml-3337875597333.html
19/06/2026,CeraVe,Detergente Idratante,473ml,,Brava Farmacia,"13,88",,,
19/06/2026,CeraVe,Detergente Idratante,236ml,,Centro Farmacia,"10,96",,,
19/06/2026,CeraVe,Detergente Idratante,473ml,,Centro Farmacia,"15,21",,,
19/06/2026,CeraVe,Detergente Idratante,88ml,,Centro Farmacia,"7,07",,,
19/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,CheFarma,"10,47",,,
19/06/2026,CeraVe,Detergente Idratante,236ml,,CheFarma,"8,11",,,
19/06/2026,CeraVe,Detergente Idratante,473ml,,CheFarma,"12,57",,,
19/06/2026,CeraVe,Detergente Idratante,88ml,,CheFarma,"6,81",,,
19/06/2026,CeraVe,Detergente Idratante,473ml,,Cura e Natura,"12,29",,,
19/06/2026,CeraVe,Detergente Idratante,473ml,,CuraFacile,"13,9",,,
19/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,Douglas,"10,59",,,
19/06/2026,CeraVe,Detergente Idratante,236ml,,Douglas,"23,19",,,
19/06/2026,CeraVe,Detergente Idratante,473ml,,Douglas,"13,29",,,
19/06/2026,CeraVe,Detergente Idratante,88ml,,Douglas,"7,99",,,
19/06/2026,CeraVe,Detergente Idratante,473ml,Ricarica/Refill,DrMax+,"11,19",,,
19/06/2026,CeraVe,Detergente Idratante,236ml,,DrMax+,"9,49",,,https://www.drmax.it/cerave-refill-detergente-idr
19/06/2026,CeraVe,Detergente Idratante,473ml,,DrMax+,"13,19",,,https://www.drmax.it/cerave-detergente-idrat-236ml?tpid=T1lDRlhvdVkrT08zYWozQnRmMmI3RXJIb3MwYlUvVlh4V1BJRTYxY3pwVTVqazdERlBNNldidndwRFlPOHhBQg2
19/06/2026,CeraVe,Detergente Idratante,88ml,,DrMax+,"6,99",,,
19/06/2026,CeraVe,Detergente Idratante,236ml,,Ecofarma,n.d.,,,
